"Date","Price","Open","High","Low","Vol.","Change %"
"06/10/2025","7.356","7.290","7.392","7.276","3.93M","0.91%"
"06/09/2025","7.290","7.156","7.320","7.142","3.88M","1.87%"
"06/06/2025","7.156","7.112","7.178","7.102","2.91M","0.68%"
"06/05/2025","7.108","7.274","7.280","7.040","6.21M","-2.71%"
"06/04/2025","7.306","7.200","7.340","7.188","7.58M","1.64%"
"06/03/2025","7.188","7.130","7.188","7.086","5.71M","1.24%"
"06/02/2025","7.100","6.964","7.110","6.938","5.53M","0.77%"
"05/30/2025","7.046","7.030","7.118","7.030","9.17M","0.37%"
"05/29/2025","7.020","6.900","7.122","6.896","6.49M","2.30%"
"05/28/2025","6.862","6.794","6.866","6.780","4.30M","1.15%"
"05/27/2025","6.784","6.688","6.802","6.680","4.73M","1.44%"
"05/26/2025","6.688","6.650","6.720","6.626","3.65M","2.04%"
"05/23/2025","6.554","6.656","6.740","6.412","6.37M","-1.38%"
"05/22/2025","6.646","6.596","6.656","6.574","4.30M","-0.54%"
"05/21/2025","6.682","6.700","6.702","6.562","6.71M","-0.80%"
"05/20/2025","6.736","6.700","6.774","6.668","3.78M","0.69%"
"05/19/2025","6.690","6.540","6.690","6.540","4.54M","2.61%"
"05/16/2025","6.520","6.664","6.666","6.504","3.36M","-2.04%"
"05/15/2025","6.656","6.502","6.658","6.496","7.72M","2.09%"
"05/14/2025","6.520","6.542","6.578","6.386","7.37M","-0.94%"
"05/13/2025","6.582","6.596","6.618","6.532","4.01M","0.18%"
"05/12/2025","6.570","6.400","6.656","6.400","10.97M","4.65%"
"05/09/2025","6.278","6.348","6.374","6.260","6.30M","-0.51%"
"05/08/2025","6.310","6.260","6.334","6.230","6.20M","1.51%"
"05/07/2025","6.216","6.228","6.324","6.196","6.04M","-3.87%"
"05/06/2025","6.466","6.650","6.696","6.366","7.93M","-2.24%"
"05/05/2025","6.614","6.530","6.658","6.526","5.29M","2.32%"
"05/02/2025","6.464","6.386","6.472","6.350","5.80M","2.34%"
"04/30/2025","6.316","6.288","6.358","6.162","6.81M","1.19%"
"04/29/2025","6.242","6.516","6.594","6.126","14.47M","-4.50%"
"04/28/2025","6.536","6.490","6.590","6.472","6.29M","0.80%"
"04/25/2025","6.484","6.426","6.490","6.394","4.97M","2.01%"
"04/24/2025","6.356","6.394","6.426","6.318","4.16M","-1.18%"
"04/23/2025","6.432","6.288","6.492","6.266","6.43M","4.35%"
"04/22/2025","6.164","6.134","6.220","6.112","4.01M","0.29%"
"04/17/2025","6.146","6.188","6.228","6.080","2.97M","-0.97%"
"04/16/2025","6.206","6.122","6.206","6.048","4.56M","0.98%"
"04/15/2025","6.146","6.090","6.192","6.056","4.53M","1.22%"
"04/14/2025","6.072","6.060","6.128","5.990","5.26M","2.78%"
"04/11/2025","5.908","6.038","6.042","5.788","8.14M","-0.91%"
"04/10/2025","5.962","6.400","6.448","5.962","12.80M","2.58%"
"04/09/2025","5.812","5.774","5.928","5.700","11.89M","-2.29%"
"04/08/2025","5.948","6.058","6.060","5.876","9.76M","1.43%"
"04/07/2025","5.864","5.678","6.100","5.532","20.71M","-3.46%"
"04/04/2025","6.074","6.250","6.316","5.806","14.54M","-4.38%"
"04/03/2025","6.352","6.500","6.552","6.314","10.47M","-4.77%"
"04/02/2025","6.670","6.652","6.712","6.558","4.71M","-0.12%"
"04/01/2025","6.678","6.780","6.836","6.656","4.62M","-0.27%"
"03/31/2025","6.696","6.900","6.934","6.628","8.66M","-4.32%"
"03/28/2025","6.998","7.140","7.208","6.966","5.68M","-2.97%"
"03/27/2025","7.212","7.240","7.254","7.134","5.10M","-1.26%"
"03/26/2025","7.304","7.472","7.482","7.296","4.14M","-1.43%"
"03/25/2025","7.410","7.392","7.498","7.340","3.37M","0.90%"
"03/24/2025","7.344","7.516","7.548","7.344","3.61M","-0.76%"
"03/21/2025","7.400","7.446","7.486","7.302","10.84M","-1.67%"
"03/20/2025","7.526","7.670","7.740","7.524","6.44M","-2.16%"
"03/19/2025","7.692","7.728","7.774","7.624","5.41M","-1.61%"
"03/18/2025","7.818","7.730","7.876","7.688","8.85M","1.53%"
"03/17/2025","7.700","7.604","7.772","7.600","7.64M","1.82%"
"03/14/2025","7.562","7.420","7.700","7.404","9.77M","1.83%"
"03/13/2025","7.426","7.200","7.528","7.198","8.00M","2.23%"
"03/12/2025","7.264","7.384","7.408","7.166","11.25M","-2.42%"
"03/11/2025","7.444","7.700","7.756","7.400","13.37M","-5.29%"
"03/10/2025","7.860","8.002","8.040","7.678","9.67M","-1.60%"
"03/07/2025","7.988","7.924","8.062","7.742","15.13M","-0.92%"
"03/06/2025","8.062","7.220","8.160","7.142","47.87M","12.22%"
"03/05/2025","7.184","6.800","7.250","6.800","21.40M","7.84%"
"03/04/2025","6.662","6.930","6.950","6.662","7.34M","-4.64%"
"03/03/2025","6.986","6.878","6.996","6.792","8.55M","1.16%"
"02/28/2025","6.906","6.900","6.990","6.856","13.70M","0.26%"
"02/27/2025","6.888","6.814","6.934","6.794","6.81M","0.53%"
"02/26/2025","6.852","6.660","6.852","6.646","9.02M","2.91%"
"02/25/2025","6.658","6.542","6.734","6.514","6.78M","1.25%"
"02/24/2025","6.576","6.454","6.676","6.420","10.85M","2.85%"
"02/21/2025","6.394","6.396","6.442","6.360","6.88M","-0.06%"
"02/20/2025","6.398","6.418","6.546","6.398","7.06M","0.06%"
"02/19/2025","6.394","6.686","6.724","6.336","13.09M","-4.60%"
"02/18/2025","6.702","6.740","6.850","6.684","6.76M","-0.68%"
"02/17/2025","6.748","6.682","6.818","6.658","5.79M","0.42%"
"02/14/2025","6.720","6.764","6.834","6.698","6.31M","-0.97%"
"02/13/2025","6.786","6.756","6.912","6.706","12.74M","2.76%"
"02/12/2025","6.604","6.478","6.726","6.476","10.24M","3.12%"
"02/11/2025","6.404","6.620","6.634","6.296","10.06M","-3.87%"
"02/10/2025","6.662","6.690","6.756","6.632","5.09M","-0.33%"
"02/07/2025","6.684","6.572","6.786","6.546","11.37M","1.43%"
"02/06/2025","6.590","6.284","6.590","6.258","11.85M","5.41%"
"02/05/2025","6.252","6.190","6.272","6.138","4.67M","1.13%"
"02/04/2025","6.182","6.250","6.270","6.182","5.09M","-1.06%"
"02/03/2025","6.248","6.080","6.264","6.050","5.91M","-0.29%"
"01/31/2025","6.266","6.314","6.342","6.238","2.95M","-0.92%"
"01/30/2025","6.324","6.182","6.364","6.168","5.40M","2.26%"
"01/29/2025","6.184","6.332","6.376","6.142","6.87M","-2.64%"
"01/28/2025","6.352","6.274","6.390","6.270","6.11M","1.28%"
"01/27/2025","6.272","6.180","6.312","6.144","7.41M","1.55%"
"01/24/2025","6.176","6.058","6.256","6.034","9.45M","2.12%"
"01/23/2025","6.048","5.940","6.098","5.934","7.33M","1.44%"
"01/22/2025","5.962","5.980","5.990","5.872","4.15M","0.20%"
"01/21/2025","5.950","5.868","5.962","5.842","3.83M","0.85%"
"01/20/2025","5.900","5.850","5.936","5.794","5.70M","1.79%"
"01/17/2025","5.796","5.760","5.822","5.708","5.50M","1.65%"
"01/16/2025","5.702","5.734","5.776","5.654","5.31M","-0.31%"
"01/15/2025","5.720","5.744","5.794","5.692","6.72M","-0.35%"
"01/14/2025","5.740","5.638","5.816","5.622","10.52M","3.24%"
"01/13/2025","5.560","5.600","5.606","5.524","6.31M","-0.96%"
"01/10/2025","5.614","5.596","5.698","5.534","11.70M","0.43%"
"01/09/2025","5.590","5.792","5.792","5.586","14.73M","-4.35%"
"01/08/2025","5.844","5.916","5.948","5.808","5.99M","-1.52%"
"01/07/2025","5.934","6.060","6.060","5.906","7.58M","0.30%"
"01/06/2025","5.916","6.032","6.076","5.838","10.32M","-1.96%"
"01/03/2025","6.034","6.150","6.184","6.008","5.54M","-2.01%"
"01/02/2025","6.158","6.180","6.242","6.084","3.90M","-0.29%"
"12/30/2024","6.176","6.110","6.284","6.110","3.29M","0.65%"
"12/27/2024","6.136","6.200","6.262","6.124","5.35M","-0.94%"
"12/23/2024","6.194","6.212","6.258","6.146","3.52M","-0.19%"
"12/20/2024","6.206","6.134","6.208","6.082","8.79M","0.78%"
"12/19/2024","6.158","6.144","6.236","6.118","6.41M","-1.47%"
"12/18/2024","6.250","6.430","6.480","6.186","9.24M","-2.89%"
"12/17/2024","6.436","6.610","6.654","6.432","4.37M","-3.31%"
"12/16/2024","6.656","6.712","6.768","6.604","3.96M","-1.39%"
"12/13/2024","6.750","6.698","6.780","6.698","6.06M","0.54%"
"12/12/2024","6.714","6.570","6.734","6.534","5.44M","2.25%"
"12/11/2024","6.566","6.678","6.678","6.562","3.77M","-1.05%"
"12/10/2024","6.636","6.610","6.712","6.594","3.04M","-0.09%"
"12/09/2024","6.642","6.700","6.736","6.628","3.64M","-0.39%"
"12/06/2024","6.668","6.622","6.740","6.572","6.17M","1.12%"
"12/05/2024","6.594","6.284","6.634","6.284","8.58M","4.87%"
"12/04/2024","6.288","6.412","6.442","6.276","4.32M","-1.84%"
"12/03/2024","6.406","6.340","6.436","6.336","3.54M","1.01%"
"12/02/2024","6.342","6.316","6.366","6.256","4.38M","0.09%"
"11/29/2024","6.336","6.296","6.336","6.272","2.40M","0.41%"
"11/28/2024","6.310","6.166","6.364","6.164","4.45M","2.64%"
"11/27/2024","6.148","6.130","6.194","6.126","1.66M","-0.16%"
"11/26/2024","6.158","6.180","6.186","6.114","3.45M","-0.71%"
"11/25/2024","6.202","6.082","6.242","6.052","9.07M","2.41%"
"11/22/2024","6.056","6.104","6.122","6.010","3.60M","-0.85%"
"11/21/2024","6.108","6.156","6.168","6.042","3.85M","-0.91%"
"11/20/2024","6.164","6.298","6.330","6.164","3.18M","-1.56%"
"11/19/2024","6.262","6.270","6.292","6.026","6.04M","-0.57%"
"11/18/2024","6.298","6.450","6.452","6.286","3.71M","-1.84%"
"11/15/2024","6.416","6.240","6.450","6.238","5.76M","2.79%"
"11/14/2024","6.242","6.154","6.248","6.140","2.74M","1.36%"
"11/13/2024","6.158","6.274","6.312","6.126","3.98M","-2.07%"
"11/12/2024","6.288","6.320","6.364","6.264","4.07M","-1.29%"
"11/11/2024","6.370","6.340","6.386","6.302","3.52M","0.95%"
"11/08/2024","6.310","6.272","6.396","6.266","4.20M","1.06%"
"11/07/2024","6.244","6.230","6.316","6.180","4.23M","-0.51%"
"11/06/2024","6.276","6.280","6.482","6.274","6.67M","1.39%"
"11/05/2024","6.190","6.200","6.258","6.168","4.46M","0.55%"
"11/04/2024","6.156","6.150","6.226","6.110","4.27M","-0.29%"
"11/01/2024","6.174","6.250","6.288","6.162","6.35M","-2.96%"
"10/31/2024","6.362","6.300","6.442","6.288","3.58M","0.28%"
